"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","59 anys",91
2017,6,"Gràcia",29,"el Coll","Dona","59 anys",49
2017,6,"Gràcia",30,"la Salut","Dona","59 anys",100
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","59 anys",341
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","59 anys",253
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","59 anys",184
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","59 anys",63
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","59 anys",256
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","59 anys",52
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","59 anys",176
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","59 anys",79
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","59 anys",39
2017,7,"Horta-Guinardó",40,"Montbau","Dona","59 anys",26
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","59 anys",34
2017,7,"Horta-Guinardó",42,"la Clota","Dona","59 anys",1
2017,7,"Horta-Guinardó",43,"Horta","Dona","59 anys",163
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","59 anys",168
2017,8,"Nou Barris",45,"Porta","Dona","59 anys",121
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","59 anys",74
2017,8,"Nou Barris",47,"Can Peguera","Dona","59 anys",14
2017,8,"Nou Barris",48,"la Guineueta","Dona","59 anys",85
2017,8,"Nou Barris",49,"Canyelles","Dona","59 anys",74
2017,8,"Nou Barris",50,"les Roquetes","Dona","59 anys",100
2017,8,"Nou Barris",51,"Verdun","Dona","59 anys",90
2017,8,"Nou Barris",52,"la Prosperitat","Dona","59 anys",139
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","59 anys",56
2017,8,"Nou Barris",54,"Torre Baró","Dona","59 anys",15
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","59 anys",54
2017,8,"Nou Barris",56,"Vallbona","Dona","59 anys",7
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","59 anys",46
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","59 anys",20
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","59 anys",64
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","59 anys",441
2017,9,"Sant Andreu",61,"la Sagrera","Dona","59 anys",236
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","59 anys",76
2017,9,"Sant Andreu",63,"Navas","Dona","59 anys",150
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","59 anys",264
2017,10,"Sant Martí",65,"el Clot","Dona","59 anys",215
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","59 anys",102
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","59 anys",76
2017,10,"Sant Martí",68,"el Poblenou","Dona","59 anys",184
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","59 anys",69
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","59 anys",150
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","59 anys",121
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","59 anys",154
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","59 anys",214
2017,1,"Ciutat Vella",1,"el Raval","Dona","60 anys",187
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","60 anys",76
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","60 anys",67
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","60 anys",90
2017,2,"Eixample",5,"el Fort Pienc","Dona","60 anys",209
2017,2,"Eixample",6,"la Sagrada Família","Dona","60 anys",359
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","60 anys",294
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","60 anys",266
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","60 anys",450
2017,2,"Eixample",10,"Sant Antoni","Dona","60 anys",239
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","60 anys",229
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","60 anys",6
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","60 anys",195
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","60 anys",78
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","60 anys",101
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","60 anys",163
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","60 anys",197
2017,3,"Sants-Montjuïc",18,"Sants","Dona","60 anys",281
2017,4,"Les Corts",19,"les Corts","Dona","60 anys",349
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","60 anys",173
2017,4,"Les Corts",21,"Pedralbes","Dona","60 anys",74
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","60 anys",33
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","60 anys",150
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","60 anys",85
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","60 anys",171
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","60 anys",299
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","60 anys",188
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","60 anys",122
2017,6,"Gràcia",29,"el Coll","Dona","60 anys",52
2017,6,"Gràcia",30,"la Salut","Dona","60 anys",91
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","60 anys",254
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","60 anys",262
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","60 anys",199
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","60 anys",63
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","60 anys",238
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","60 anys",63
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","60 anys",191
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","60 anys",74
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","60 anys",29
2017,7,"Horta-Guinardó",40,"Montbau","Dona","60 anys",24
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","60 anys",35
2017,7,"Horta-Guinardó",42,"la Clota","Dona","60 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Dona","60 anys",150
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","60 anys",188
2017,8,"Nou Barris",45,"Porta","Dona","60 anys",133
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","60 anys",74
2017,8,"Nou Barris",47,"Can Peguera","Dona","60 anys",18
2017,8,"Nou Barris",48,"la Guineueta","Dona","60 anys",84
2017,8,"Nou Barris",49,"Canyelles","Dona","60 anys",75
2017,8,"Nou Barris",50,"les Roquetes","Dona","60 anys",93
2017,8,"Nou Barris",51,"Verdun","Dona","60 anys",66
2017,8,"Nou Barris",52,"la Prosperitat","Dona","60 anys",148
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","60 anys",41
2017,8,"Nou Barris",54,"Torre Baró","Dona","60 anys",16
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","60 anys",49
2017,8,"Nou Barris",56,"Vallbona","Dona","60 anys",6
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","60 anys",49
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","60 anys",17
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","60 anys",68
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","60 anys",411
2017,9,"Sant Andreu",61,"la Sagrera","Dona","60 anys",241
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","60 anys",84
2017,9,"Sant Andreu",63,"Navas","Dona","60 anys",160
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","60 anys",239
2017,10,"Sant Martí",65,"el Clot","Dona","60 anys",217
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","60 anys",97
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","60 anys",82
2017,10,"Sant Martí",68,"el Poblenou","Dona","60 anys",185
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","60 anys",46
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","60 anys",150
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","60 anys",129
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","60 anys",173
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","60 anys",173
2017,1,"Ciutat Vella",1,"el Raval","Dona","61 anys",207
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","61 anys",71
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","61 anys",67
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","61 anys",94
2017,2,"Eixample",5,"el Fort Pienc","Dona","61 anys",204
2017,2,"Eixample",6,"la Sagrada Família","Dona","61 anys",363
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","61 anys",281
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","61 anys",268
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","61 anys",389
2017,2,"Eixample",10,"Sant Antoni","Dona","61 anys",257
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","61 anys",199
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","61 anys",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","61 anys",178
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","61 anys",76
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","61 anys",109
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","61 anys",148
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","61 anys",165
2017,3,"Sants-Montjuïc",18,"Sants","Dona","61 anys",275
2017,4,"Les Corts",19,"les Corts","Dona","61 anys",344
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","61 anys",187
2017,4,"Les Corts",21,"Pedralbes","Dona","61 anys",72
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","61 anys",21
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","61 anys",134
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","61 anys",94
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","61 anys",146
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","61 anys",315
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","61 anys",170
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","61 anys",95
2017,6,"Gràcia",29,"el Coll","Dona","61 anys",34
2017,6,"Gràcia",30,"la Salut","Dona","61 anys",90
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","61 anys",263
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","61 anys",226
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","61 anys",193
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","61 anys",57
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","61 anys",227
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","61 anys",73
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","61 anys",205
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","61 anys",64
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","61 anys",40
2017,7,"Horta-Guinardó",40,"Montbau","Dona","61 anys",20
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","61 anys",41
2017,7,"Horta-Guinardó",42,"la Clota","Dona","61 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Dona","61 anys",168
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","61 anys",198
2017,8,"Nou Barris",45,"Porta","Dona","61 anys",135
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","61 anys",84
2017,8,"Nou Barris",47,"Can Peguera","Dona","61 anys",13
2017,8,"Nou Barris",48,"la Guineueta","Dona","61 anys",88
2017,8,"Nou Barris",49,"Canyelles","Dona","61 anys",71
2017,8,"Nou Barris",50,"les Roquetes","Dona","61 anys",84
2017,8,"Nou Barris",51,"Verdun","Dona","61 anys",77
2017,8,"Nou Barris",52,"la Prosperitat","Dona","61 anys",161
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","61 anys",45
2017,8,"Nou Barris",54,"Torre Baró","Dona","61 anys",13
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","61 anys",54
2017,8,"Nou Barris",56,"Vallbona","Dona","61 anys",8
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","61 anys",43
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","61 anys",14
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","61 anys",48
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","61 anys",412
2017,9,"Sant Andreu",61,"la Sagrera","Dona","61 anys",220
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","61 anys",74
2017,9,"Sant Andreu",63,"Navas","Dona","61 anys",163
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","61 anys",256
2017,10,"Sant Martí",65,"el Clot","Dona","61 anys",200
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","61 anys",99
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","61 anys",56
2017,10,"Sant Martí",68,"el Poblenou","Dona","61 anys",173
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","61 anys",56
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","61 anys",154
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","61 anys",130
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","61 anys",175
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","61 anys",170
2017,1,"Ciutat Vella",1,"el Raval","Dona","62 anys",168
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","62 anys",67
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","62 anys",82
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","62 anys",82
2017,2,"Eixample",5,"el Fort Pienc","Dona","62 anys",216
2017,2,"Eixample",6,"la Sagrada Família","Dona","62 anys",361
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","62 anys",276
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","62 anys",228
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","62 anys",388
2017,2,"Eixample",10,"Sant Antoni","Dona","62 anys",223
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","62 anys",191
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","62 anys",7
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","62 anys",168
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","62 anys",79
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","62 anys",96
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","62 anys",129
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","62 anys",183
2017,3,"Sants-Montjuïc",18,"Sants","Dona","62 anys",241
2017,4,"Les Corts",19,"les Corts","Dona","62 anys",370
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","62 anys",176
2017,4,"Les Corts",21,"Pedralbes","Dona","62 anys",80
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","62 anys",20
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","62 anys",126
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","62 anys",101
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","62 anys",146
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","62 anys",276
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","62 anys",202
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","62 anys",96
2017,6,"Gràcia",29,"el Coll","Dona","62 anys",46
2017,6,"Gràcia",30,"la Salut","Dona","62 anys",101
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","62 anys",305
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","62 anys",239
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","62 anys",181
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","62 anys",50
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","62 anys",217
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","62 anys",50
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","62 anys",171
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","62 anys",65
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","62 anys",41
2017,7,"Horta-Guinardó",40,"Montbau","Dona","62 anys",21
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","62 anys",37
2017,7,"Horta-Guinardó",42,"la Clota","Dona","62 anys",0
2017,7,"Horta-Guinardó",43,"Horta","Dona","62 anys",164
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","62 anys",167
2017,8,"Nou Barris",45,"Porta","Dona","62 anys",143
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","62 anys",66
2017,8,"Nou Barris",47,"Can Peguera","Dona","62 anys",10
2017,8,"Nou Barris",48,"la Guineueta","Dona","62 anys",94
2017,8,"Nou Barris",49,"Canyelles","Dona","62 anys",62
2017,8,"Nou Barris",50,"les Roquetes","Dona","62 anys",70
2017,8,"Nou Barris",51,"Verdun","Dona","62 anys",54
2017,8,"Nou Barris",52,"la Prosperitat","Dona","62 anys",124
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","62 anys",44
2017,8,"Nou Barris",54,"Torre Baró","Dona","62 anys",15
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","62 anys",43
2017,8,"Nou Barris",56,"Vallbona","Dona","62 anys",10
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","62 anys",47
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","62 anys",11
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","62 anys",50
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","62 anys",387
2017,9,"Sant Andreu",61,"la Sagrera","Dona","62 anys",217
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","62 anys",82
2017,9,"Sant Andreu",63,"Navas","Dona","62 anys",125
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","62 anys",240
2017,10,"Sant Martí",65,"el Clot","Dona","62 anys",174
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","62 anys",92
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","62 anys",68
2017,10,"Sant Martí",68,"el Poblenou","Dona","62 anys",143
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","62 anys",63
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","62 anys",109
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","62 anys",106
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","62 anys",191
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","62 anys",186
2017,1,"Ciutat Vella",1,"el Raval","Dona","63 anys",185
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","63 anys",58
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","63 anys",73
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","63 anys",88
2017,2,"Eixample",5,"el Fort Pienc","Dona","63 anys",194
2017,2,"Eixample",6,"la Sagrada Família","Dona","63 anys",340
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","63 anys",250
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","63 anys",259
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","63 anys",410
2017,2,"Eixample",10,"Sant Antoni","Dona","63 anys",208
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","63 anys",199
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","63 anys",8
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","63 anys",157
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","63 anys",84
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","63 anys",95
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","63 anys",123
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","63 anys",174
2017,3,"Sants-Montjuïc",18,"Sants","Dona","63 anys",253
2017,4,"Les Corts",19,"les Corts","Dona","63 anys",380
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","63 anys",156
2017,4,"Les Corts",21,"Pedralbes","Dona","63 anys",76
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","63 anys",18
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","63 anys",172
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","63 anys",79
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","63 anys",159
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","63 anys",288
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","63 anys",181
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","63 anys",103
2017,6,"Gràcia",29,"el Coll","Dona","63 anys",50
2017,6,"Gràcia",30,"la Salut","Dona","63 anys",93
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","63 anys",282
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","63 anys",246
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","63 anys",165
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","63 anys",58
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","63 anys",235
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","63 anys",79
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","63 anys",190
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","63 anys",62
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","63 anys",39
2017,7,"Horta-Guinardó",40,"Montbau","Dona","63 anys",24
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","63 anys",44
2017,7,"Horta-Guinardó",42,"la Clota","Dona","63 anys",1
2017,7,"Horta-Guinardó",43,"Horta","Dona","63 anys",147
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","63 anys",167
2017,8,"Nou Barris",45,"Porta","Dona","63 anys",134
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","63 anys",72
2017,8,"Nou Barris",47,"Can Peguera","Dona","63 anys",18
2017,8,"Nou Barris",48,"la Guineueta","Dona","63 anys",109
2017,8,"Nou Barris",49,"Canyelles","Dona","63 anys",71
2017,8,"Nou Barris",50,"les Roquetes","Dona","63 anys",76
2017,8,"Nou Barris",51,"Verdun","Dona","63 anys",53
